SuburbPostCodeKey,PostCodeNew,Suburb,City,State,State_Code,Latitude,Longitude,LatLong
"2424-Cundle Flat","2424","Cundle Flat","Sydney","New South Wales","NSW",-31.827106,152.023798,"-31.827106,152.023798"
"2424-Knorrit Flat","2424","Knorrit Flat","Sydney","New South Wales","NSW",-31.842995,152.124677,"-31.842995,152.124677"
"2424-Mount George","2424","Mount George","Sydney","New South Wales","NSW",-31.884445,152.181488,"-31.884445,152.181488"
"2424-Number One","2424","Number One","Sydney","New South Wales","NSW",-31.721121,152.064757,"-31.721121,152.064757"
"2424-Tiri","2424","Tiri","Sydney","New South Wales","NSW",-31.843861,152.077642,"-31.843861,152.077642"
"2425-Allworth","2425","Allworth","Sydney","New South Wales","NSW",-32.541688,151.960927,"-32.541688,151.960927"
"2425-Booral","2425","Booral","Sydney","New South Wales","NSW",-32.479751,152.001752,"-32.479751,152.001752"
"2425-Girvan","2425","Girvan","Sydney","New South Wales","NSW",-32.467867,152.068465,"-32.467867,152.068465"
"2425-Stroud","2425","Stroud","Sydney","New South Wales","NSW",-32.402364,151.966607,"-32.402364,151.966607"
"2425-The Branch","2425","The Branch","Sydney","New South Wales","NSW",-32.605394,152.01729,"-32.605394,152.01729"
"2425-Washpool","2425","Washpool","Sydney","New South Wales","NSW",-32.359194,151.913137,"-32.359194,151.913137"
"2426-Coopernook","2426","Coopernook","Sydney","New South Wales","NSW",-31.826246,152.609896,"-31.826246,152.609896"
"2426-Langley Vale","2426","Langley Vale","Sydney","New South Wales","NSW",-31.790417,152.565408,"-31.790417,152.565408"
"2426-Moto","2426","Moto","Sydney","New South Wales","NSW",-31.854383,152.589555,"-31.854383,152.589555"
"2427-Crowdy Head","2427","Crowdy Head","Sydney","New South Wales","NSW",-31.844821,152.738877,"-31.844821,152.738877"
"2427-Harrington","2427","Harrington","Sydney","New South Wales","NSW",-31.872153,152.689811,"-31.872153,152.689811"
"2428-Blueys Beach","2428","Blueys Beach","Sydney","New South Wales","NSW",-32.347684,152.53525,"-32.347684,152.53525"
"2428-Boomerang Beach","2428","Boomerang Beach","Sydney","New South Wales","NSW",-32.339201,152.541677,"-32.339201,152.541677"
"2428-Booti Booti","2428","Booti Booti","Sydney","New South Wales","NSW",-32.3106,152.516456,"-32.3106,152.516456"
"2428-Charlotte Bay","2428","Charlotte Bay","Sydney","New South Wales","NSW",-32.355227,152.505783,"-32.355227,152.505783"
"2428-Coomba Bay","2428","Coomba Bay","Sydney","New South Wales","NSW",-32.263911,152.443552,"-32.263911,152.443552"
"2428-Coomba Park","2428","Coomba Park","Sydney","New South Wales","NSW",-32.241295,152.472124,"-32.241295,152.472124"
"2428-Darawank","2428","Darawank","Sydney","New South Wales","NSW",-32.121019,152.483196,"-32.121019,152.483196"
"2428-Elizabeth Beach","2428","Elizabeth Beach","Sydney","New South Wales","NSW",-32.333509,152.530117,"-32.333509,152.530117"
"2428-Forster","2428","Forster","Sydney","New South Wales","NSW",-32.179598,152.511775,"-32.179598,152.511775"
"2428-Forster Shopping Village","2428","Forster Shopping Village","Sydney","New South Wales","NSW",-32.200461,152.518509,"-32.200461,152.518509"
"2428-Green Point","2428","Green Point","Sydney","New South Wales","NSW",-32.251759,152.516738,"-32.251759,152.516738"
"2428-Pacific Palms","2428","Pacific Palms","Sydney","New South Wales","NSW",-32.340416,152.520588,"-32.340416,152.520588"
"2428-Sandbar","2428","Sandbar","Sydney","New South Wales","NSW",-32.387516,152.521536,"-32.387516,152.521536"
"2428-Shallow Bay","2428","Shallow Bay","Sydney","New South Wales","NSW",-32.238241,152.426396,"-32.238241,152.426396"
"2428-Smiths Lake","2428","Smiths Lake","Sydney","New South Wales","NSW",-32.382379,152.501878,"-32.382379,152.501878"
"2428-Tarbuck Bay","2428","Tarbuck Bay","Sydney","New South Wales","NSW",-32.368488,152.478147,"-32.368488,152.478147"
"2428-Tiona","2428","Tiona","Sydney","New South Wales","NSW",-32.302533,152.520629,"-32.302533,152.520629"
"2428-Tuncurry","2428","Tuncurry","Sydney","New South Wales","NSW",-32.174624,152.499268,"-32.174624,152.499268"
"2428-Wallis Lake","2428","Wallis Lake","Sydney","New South Wales","NSW",-32.257801,152.471943,"-32.257801,152.471943"
"2428-Whoota","2428","Whoota","Sydney","New South Wales","NSW",-32.29533,152.479248,"-32.29533,152.479248"
"2429-Bobin","2429","Bobin","Sydney","New South Wales","NSW",-31.726021,152.283882,"-31.726021,152.283882"
"2429-Boorganna","2429","Boorganna","Sydney","New South Wales","NSW",-31.633531,152.395651,"-31.633531,152.395651"
"2429-Bucca Wauka","2429","Bucca Wauka","Sydney","New South Wales","NSW",-32.100516,152.160872,"-32.100516,152.160872"
"2429-Bulga Forest","2429","Bulga Forest","Sydney","New South Wales","NSW",-31.625457,152.19685,"-31.625457,152.19685"
"2429-Bunyah","2429","Bunyah","Sydney","New South Wales","NSW",-32.164248,152.219204,"-32.164248,152.219204"
"2429-Burrell Creek","2429","Burrell Creek","Sydney","New South Wales","NSW",-31.951999,152.295687,"-31.951999,152.295687"
"2429-Caparra","2429","Caparra","Sydney","New South Wales","NSW",-31.730732,152.248477,"-31.730732,152.248477"
"2429-Cedar Party","2429","Cedar Party","Sydney","New South Wales","NSW",-31.796941,152.3901,"-31.796941,152.3901"
"2429-Comboyne","2429","Comboyne","Sydney","New South Wales","NSW",-31.605469,152.467889,"-31.605469,152.467889"
"2429-Dingo Forest","2429","Dingo Forest","Sydney","New South Wales","NSW",-31.688157,152.158631,"-31.688157,152.158631"
"2429-Dollys Flat","2429","Dollys Flat","Sydney","New South Wales","NSW",-31.876135,152.314685,"-31.876135,152.314685"
"2429-Dyers Crossing","2429","Dyers Crossing","Sydney","New South Wales","NSW",-32.091732,152.300833,"-32.091732,152.300833"
"2429-Elands","2429","Elands","Sydney","New South Wales","NSW",-31.634609,152.297219,"-31.634609,152.297219"
"2429-Firefly","2429","Firefly","Sydney","New South Wales","NSW",-32.082569,152.244923,"-32.082569,152.244923"
"2429-Innes View","2429","Innes View","Sydney","New South Wales","NSW",-31.595222,152.406295,"-31.595222,152.406295"
"2429-Karaak Flat","2429","Karaak Flat","Sydney","New South Wales","NSW",-31.926433,152.286253,"-31.926433,152.286253"
"2429-Killabakh","2429","Killabakh","Sydney","New South Wales","NSW",-31.735516,152.399887,"-31.735516,152.399887"
"2429-Killawarra","2429","Killawarra","Sydney","New South Wales","NSW",-31.902588,152.297173,"-31.902588,152.297173"
"2429-Kimbriki","2429","Kimbriki","Sydney","New South Wales","NSW",-31.922826,152.267063,"-31.922826,152.267063"
"2429-Kippaxs","2429","Kippaxs","Sydney","New South Wales","NSW",-31.653205,152.340389,"-31.653205,152.340389"
"2429-Krambach","2429","Krambach","Sydney","New South Wales","NSW",-32.048174,152.250244,"-32.048174,152.250244"
"2429-Kundibakh","2429","Kundibakh","Sydney","New South Wales","NSW",-31.974133,152.25364,"-31.974133,152.25364"
"2429-Marlee","2429","Marlee","Sydney","New South Wales","NSW",-31.798881,152.319147,"-31.798881,152.319147"
"2429-Mooral Creek","2429","Mooral Creek","Sydney","New South Wales","NSW",-31.720375,152.355653,"-31.720375,152.355653"
"2429-Strathcedar","2429","Strathcedar","Sydney","New South Wales","NSW",-31.772987,152.363074,"-31.772987,152.363074"
"2429-The Bight","2429","The Bight","Sydney","New South Wales","NSW",-31.887018,152.382296,"-31.887018,152.382296"
"2429-Tipperary","2429","Tipperary","Sydney","New South Wales","NSW",-32.065835,152.154231,"-32.065835,152.154231"
"2429-Wherrol Flat","2429","Wherrol Flat","Sydney","New South Wales","NSW",-31.783211,152.227659,"-31.783211,152.227659"
"2429-Wingham","2429","Wingham","Sydney","New South Wales","NSW",-31.869046,152.374242,"-31.869046,152.374242"
"2429-Yarratt Forest","2429","Yarratt Forest","Sydney","New South Wales","NSW",-31.821894,152.424747,"-31.821894,152.424747"
"2430-Black Head","2430","Black Head","Sydney","New South Wales","NSW",-32.070894,152.543811,"-32.070894,152.543811"
"2430-Bohnock","2430","Bohnock","Sydney","New South Wales","NSW",-31.945995,152.567809,"-31.945995,152.567809"
"2430-Bootawa","2430","Bootawa","Sydney","New South Wales","NSW",-31.914391,152.373581,"-31.914391,152.373581"
"2430-Brimbin","2430","Brimbin","Sydney","New South Wales","NSW",-31.850684,152.4768,"-31.850684,152.4768"
"2430-Chatham","2430","Chatham","Sydney","New South Wales","NSW",-31.899947,152.489572,"-31.899947,152.489572"
"2430-Croki","2430","Croki","Sydney","New South Wales","NSW",-31.870326,152.595041,"-31.870326,152.595041"
"2430-Cundletown","2430","Cundletown","Sydney","New South Wales","NSW",-31.897697,152.516666,"-31.897697,152.516666"
"2430-Diamond Beach","2430","Diamond Beach","Sydney","New South Wales","NSW",-32.043994,152.534432,"-32.043994,152.534432"
"2430-Dumaresq Island","2430","Dumaresq Island","Sydney","New South Wales","NSW",-31.902559,152.513835,"-31.902559,152.513835"
"2430-Failford","2430","Failford","Sydney","New South Wales","NSW",-32.091921,152.454662,"-32.091921,152.454662"
"2430-Ghinni Ghinni","2430","Ghinni Ghinni","Sydney","New South Wales","NSW",-31.880545,152.551827,"-31.880545,152.551827"
"2430-Glenthorne","2430","Glenthorne","Sydney","New South Wales","NSW",-31.914405,152.480283,"-31.914405,152.480283"
"2430-Hallidays Point","2430","Hallidays Point","Sydney","New South Wales","NSW",-32.069775,152.488055,"-32.069775,152.488055"
"2430-Hillville","2430","Hillville","Sydney","New South Wales","NSW",-31.949663,152.350683,"-31.949663,152.350683"
"2430-Jones Island","2430","Jones Island","Sydney","New South Wales","NSW",-31.859588,152.58858,"-31.859588,152.58858"
"2430-Kiwarrak","2430","Kiwarrak","Sydney","New South Wales","NSW",-31.994085,152.493667,"-31.994085,152.493667"
"2430-Koorainghat","2430","Koorainghat","Sydney","New South Wales","NSW",-31.985801,152.470097,"-31.985801,152.470097"
"2430-Kundle Kundle","2430","Kundle Kundle","Sydney","New South Wales","NSW",-31.84893,152.507064,"-31.84893,152.507064"
"2430-Lansdowne","2430","Lansdowne","Sydney","New South Wales","NSW",-31.782989,152.534579,"-31.782989,152.534579"
"2430-Lansdowne Forest","2430","Lansdowne Forest","Sydney","New South Wales","NSW",-31.753555,152.587879,"-31.753555,152.587879"
"2430-Manning Point","2430","Manning Point","Sydney","New South Wales","NSW",-31.895141,152.661512,"-31.895141,152.661512"
"2430-Melinga","2430","Melinga","Sydney","New South Wales","NSW",-31.804053,152.517699,"-31.804053,152.517699"
"2430-Mitchells Island","2430","Mitchells Island","Sydney","New South Wales","NSW",-31.891725,152.613924,"-31.891725,152.613924"
"2430-Mondrook","2430","Mondrook","Sydney","New South Wales","NSW",-31.906971,152.414571,"-31.906971,152.414571"
"2430-Old Bar","2430","Old Bar","Sydney","New South Wales","NSW",-31.969037,152.585163,"-31.969037,152.585163"
"2430-Oxley Island","2430","Oxley Island","Sydney","New South Wales","NSW",-31.925715,152.564796,"-31.925715,152.564796"
"2430-Pampoolah","2430","Pampoolah","Sydney","New South Wales","NSW",-31.931374,152.512723,"-31.931374,152.512723"
"2430-Possum Brush","2430","Possum Brush","Sydney","New South Wales","NSW",-32.042942,152.454174,"-32.042942,152.454174"
"2430-Purfleet","2430","Purfleet","Sydney","New South Wales","NSW",-31.94418,152.468837,"-31.94418,152.468837"
"2430-Rainbow Flat","2430","Rainbow Flat","Sydney","New South Wales","NSW",-32.009783,152.468205,"-32.009783,152.468205"
"2430-Red Head","2430","Red Head","Sydney","New South Wales","NSW",-32.058603,152.531451,"-32.058603,152.531451"
"2430-Saltwater","2430","Saltwater","Sydney","New South Wales","NSW",-32.009189,152.562036,"-32.009189,152.562036"
"2430-Tallwoods Village","2430","Tallwoods Village","Sydney","New South Wales","NSW",-32.056396,152.507801,"-32.056396,152.507801"
"2430-Tinonee","2430","Tinonee","Sydney","New South Wales","NSW",-31.93777,152.413824,"-31.93777,152.413824"
"2430-Upper Lansdowne","2430","Upper Lansdowne","Sydney","New South Wales","NSW",-31.702433,152.47486,"-31.702433,152.47486"
"2430-Wallabi Point","2430","Wallabi Point","Sydney","New South Wales","NSW",-31.9962,152.569413,"-31.9962,152.569413"
"2431-Arakoon","2431","Arakoon","Sydney","New South Wales","NSW",-30.888231,153.066955,"-30.888231,153.066955"
"2431-Jerseyville","2431","Jerseyville","Sydney","New South Wales","NSW",-30.9351,153.035331,"-30.9351,153.035331"
"2431-South West Rocks","2431","South West Rocks","Sydney","New South Wales","NSW",-30.884423,153.040452,"-30.884423,153.040452"
"2439-Batar Creek","2439","Batar Creek","Sydney","New South Wales","NSW",-31.658604,152.679031,"-31.658604,152.679031"
"2439-Black Creek","2439","Black Creek","Sydney","New South Wales","NSW",-31.612831,152.66297,"-31.612831,152.66297"
"2439-Bobs Creek","2439","Bobs Creek","Sydney","New South Wales","NSW",-31.584673,152.744357,"-31.584673,152.744357"
"2439-Kendall","2439","Kendall","Sydney","New South Wales","NSW",-31.632032,152.705558,"-31.632032,152.705558"
"2439-Kerewong","2439","Kerewong","Sydney","New South Wales","NSW",-31.619699,152.543352,"-31.619699,152.543352"
"2439-Kew","2439","Kew","Sydney","New South Wales","NSW",-31.634853,152.722927,"-31.634853,152.722927"
"2439-Logans Crossing","2439","Logans Crossing","Sydney","New South Wales","NSW",-31.609423,152.709355,"-31.609423,152.709355"
"2439-Lorne","2439","Lorne","Sydney","New South Wales","NSW",-31.657555,152.591668,"-31.657555,152.591668"
"2439-Rossglen","2439","Rossglen","Sydney","New South Wales","NSW",-31.663933,152.72662,"-31.663933,152.72662"
"2439-Swans Crossing","2439","Swans Crossing","Sydney","New South Wales","NSW",-31.599314,152.584176,"-31.599314,152.584176"
"2439-Upsalls Creek","2439","Upsalls Creek","Sydney","New South Wales","NSW",-31.633347,152.659543,"-31.633347,152.659543"
"2440-Aldavilla","2440","Aldavilla","Sydney","New South Wales","NSW",-31.058949,152.768142,"-31.058949,152.768142"
"2440-Austral Eden","2440","Austral Eden","Sydney","New South Wales","NSW",-31.021949,152.937797,"-31.021949,152.937797"
"2440-Bellbrook","2440","Bellbrook","Sydney","New South Wales","NSW",-30.81818,152.508349,"-30.81818,152.508349"
"2440-Bellimbopinni","2440","Bellimbopinni","Sydney","New South Wales","NSW",-31.015929,152.903409,"-31.015929,152.903409"
"2440-Belmore River","2440","Belmore River","Sydney","New South Wales","NSW",-31.072166,152.967558,"-31.072166,152.967558"
"2440-Burnt Bridge","2440","Burnt Bridge","Sydney","New South Wales","NSW",-31.102905,152.807672,"-31.102905,152.807672"
"2440-Carrai","2440","Carrai","Sydney","New South Wales","NSW",-30.899756,152.248557,"-30.899756,152.248557"
"2440-Clybucca","2440","Clybucca","Sydney","New South Wales","NSW",-30.954389,152.965545,"-30.954389,152.965545"
"2440-Collombatti","2440","Collombatti","Sydney","New South Wales","NSW",-30.992826,152.841538,"-30.992826,152.841538"
"2440-Comara","2440","Comara","Sydney","New South Wales","NSW",-30.753004,152.399864,"-30.753004,152.399864"
"2440-Corangula","2440","Corangula","Sydney","New South Wales","NSW",-30.992833,152.680102,"-30.992833,152.680102"
"2440-Crescent Head","2440","Crescent Head","Sydney","New South Wales","NSW",-31.189517,152.9768,"-31.189517,152.9768"
"2440-Deep Creek","2440","Deep Creek","Sydney","New South Wales","NSW",-30.989117,152.704273,"-30.989117,152.704273"
"2440-Dondingalong","2440","Dondingalong","Sydney","New South Wales","NSW",-31.09994,152.737797,"-31.09994,152.737797"
"2440-East Kempsey","2440","East Kempsey","Sydney","New South Wales","NSW",-31.082158,152.845507,"-31.082158,152.845507"
"2440-Euroka","2440","Euroka","Sydney","New South Wales","NSW",-31.079521,152.796699,"-31.079521,152.796699"
"2440-Frederickton","2440","Frederickton","Sydney","New South Wales","NSW",-31.037762,152.878933,"-31.037762,152.878933"
"2440-Gladstone","2440","Gladstone","Sydney","New South Wales","NSW",-31.022073,152.94899,"-31.022073,152.94899"
"2440-Greenhill","2440","Greenhill","Sydney","New South Wales","NSW",-31.060154,152.800013,"-31.060154,152.800013"
"2440-Hampden Hall","2440","Hampden Hall","Sydney","New South Wales","NSW",-31.069599,152.859806,"-31.069599,152.859806"
"2440-Hat Head","2440","Hat Head","Sydney","New South Wales","NSW",-31.054491,153.049963,"-31.054491,153.049963"
"2440-Hickeys Creek","2440","Hickeys Creek","Sydney","New South Wales","NSW",-30.874838,152.598291,"-30.874838,152.598291"
"2440-Kempsey","2440","Kempsey","Sydney","New South Wales","NSW",-31.080621,152.84199,"-31.080621,152.84199"
"2440-Kinchela","2440","Kinchela","Sydney","New South Wales","NSW",-30.990568,152.989527,"-30.990568,152.989527"
"2440-Lower Creek","2440","Lower Creek","Sydney","New South Wales","NSW",-30.743585,152.27899,"-30.743585,152.27899"
"2440-Millbank","2440","Millbank","Sydney","New South Wales","NSW",-30.846109,152.649971,"-30.846109,152.649971"
"2440-Mooneba","2440","Mooneba","Sydney","New South Wales","NSW",-31.043338,152.69207,"-31.043338,152.69207"
"2440-Moparrabah","2440","Moparrabah","Sydney","New South Wales","NSW",-30.975175,152.530334,"-30.975175,152.530334"
"2440-Mungay Creek","2440","Mungay Creek","Sydney","New South Wales","NSW",-30.925992,152.656779,"-30.925992,152.656779"
"2440-Old Station","2440","Old Station","Sydney","New South Wales","NSW",-31.05572,152.923727,"-31.05572,152.923727"
"2440-Pola Creek","2440","Pola Creek","Sydney","New South Wales","NSW",-31.061701,152.863448,"-31.061701,152.863448"
"2440-Rainbow Reach","2440","Rainbow Reach","Sydney","New South Wales","NSW",-30.938698,153.018497,"-30.938698,153.018497"
"2440-Seven Oaks","2440","Seven Oaks","Sydney","New South Wales","NSW",-31.000357,152.92788,"-31.000357,152.92788"
"2440-Sherwood","2440","Sherwood","Sydney","New South Wales","NSW",-31.075554,152.719671,"-31.075554,152.719671"
"2440-Skillion Flat","2440","Skillion Flat","Sydney","New South Wales","NSW",-31.014217,152.724662,"-31.014217,152.724662"
"2440-Smithtown","2440","Smithtown","Sydney","New South Wales","NSW",-31.015176,152.943995,"-31.015176,152.943995"
"2440-South Kempsey","2440","South Kempsey","Sydney","New South Wales","NSW",-31.094228,152.83255,"-31.094228,152.83255"
"2440-Summer Island","2440","Summer Island","Sydney","New South Wales","NSW",-30.988916,152.985562,"-30.988916,152.985562"
"2440-Temagog","2440","Temagog","Sydney","New South Wales","NSW",-30.977064,152.648406,"-30.977064,152.648406"
"2440-Toorooka","2440","Toorooka","Sydney","New South Wales","NSW",-30.91295,152.587524,"-30.91295,152.587524"
"2440-Turners Flat","2440","Turners Flat","Sydney","New South Wales","NSW",-31.017039,152.7,"-31.017039,152.7"
"2440-Verges Creek","2440","Verges Creek","Sydney","New South Wales","NSW",-31.087755,152.89971,"-31.087755,152.89971"
"2440-West Kempsey","2440","West Kempsey","Sydney","New South Wales","NSW",-31.08034,152.829082,"-31.08034,152.829082"
"2440-Willawarrin","2440","Willawarrin","Sydney","New South Wales","NSW",-30.929995,152.627874,"-30.929995,152.627874"
"2440-Willi Willi","2440","Willi Willi","Sydney","New South Wales","NSW",-30.943154,152.414791,"-30.943154,152.414791"
"2440-Wittitrin","2440","Wittitrin","Sydney","New South Wales","NSW",-31.098576,152.655736,"-31.098576,152.655736"
"2440-Yarravel","2440","Yarravel","Sydney","New South Wales","NSW",-31.047338,152.76235,"-31.047338,152.76235"
"2440-Yessabah","2440","Yessabah","Sydney","New South Wales","NSW",-31.08525,152.686344,"-31.08525,152.686344"
"2441-Allgomera","2441","Allgomera","Sydney","New South Wales","NSW",-30.816097,152.831369,"-30.816097,152.831369"
"2441-Ballengarra","2441","Ballengarra","Sydney","New South Wales","NSW",-31.318479,152.709685,"-31.318479,152.709685"
"2441-Barraganyatti","2441","Barraganyatti","Sydney","New South Wales","NSW",-30.875913,152.916973,"-30.875913,152.916973"
"2441-Bonville","2441","Bonville","Sydney","New South Wales","NSW",-30.376052,153.034867,"-30.376052,153.034867"
"2441-Bril Bril","2441","Bril Bril","Sydney","New South Wales","NSW",-31.267256,152.500044,"-31.267256,152.500044"
"2441-Brinerville","2441","Brinerville","Sydney","New South Wales","NSW",-30.467681,152.569187,"-30.467681,152.569187"
"2441-Cooperabung","2441","Cooperabung","Sydney","New South Wales","NSW",-31.284405,152.808768,"-31.284405,152.808768"
"2441-Eungai Creek","2441","Eungai Creek","Sydney","New South Wales","NSW",-30.831585,152.881694,"-30.831585,152.881694"
"2441-Eungai Rail","2441","Eungai Rail","Sydney","New South Wales","NSW",-30.846274,152.900574,"-30.846274,152.900574"
"2441-Fishermans Reach","2441","Fishermans Reach","Sydney","New South Wales","NSW",-30.851981,152.996244,"-30.851981,152.996244"
"2441-Grassy Head","2441","Grassy Head","Sydney","New South Wales","NSW",-30.793913,152.992331,"-30.793913,152.992331"
"2441-Gum Scrub","2441","Gum Scrub","Sydney","New South Wales","NSW",-31.271046,152.726685,"-31.271046,152.726685"
"2441-Hacks Ferry","2441","Hacks Ferry","Sydney","New South Wales","NSW",-31.343693,152.84433,"-31.343693,152.84433"
"2441-Kippara","2441","Kippara","Sydney","New South Wales","NSW",-31.24468,152.523101,"-31.24468,152.523101"
"2441-Kundabung","2441","Kundabung","Sydney","New South Wales","NSW",-31.208615,152.823012,"-31.208615,152.823012"
"2441-Rollands Plains","2441","Rollands Plains","Sydney","New South Wales","NSW",-31.278699,152.678061,"-31.278699,152.678061"
"2441-Stuarts Point","2441","Stuarts Point","Sydney","New South Wales","NSW",-30.821108,152.993983,"-30.821108,152.993983"
"2441-Tamban","2441","Tamban","Sydney","New South Wales","NSW",-30.841872,152.846606,"-30.841872,152.846606"
"2441-Telegraph Point","2441","Telegraph Point","Sydney","New South Wales","NSW",-31.321632,152.79968,"-31.321632,152.79968"
"2441-Upper Rollands Plains","2441","Upper Rollands Plains","Sydney","New South Wales","NSW",-31.23771,152.624248,"-31.23771,152.624248"
"2441-Yarrahapinni","2441","Yarrahapinni","Sydney","New South Wales","NSW",-30.837327,152.942535,"-30.837327,152.942535"
"2445-Bonny Hills","2445","Bonny Hills","Sydney","New South Wales","NSW",-31.594981,152.840605,"-31.594981,152.840605"
"2445-Grants Beach","2445","Grants Beach","Sydney","New South Wales","NSW",-31.61964,152.831249,"-31.61964,152.831249"
"2445-Jolly Nose","2445","Jolly Nose","Sydney","New South Wales","NSW",-31.588023,152.769455,"-31.588023,152.769455"
"2445-Lake Cathie","2445","Lake Cathie","Sydney","New South Wales","NSW",-31.552287,152.854925,"-31.552287,152.854925"
"2446-Bagnoo","2446","Bagnoo","Sydney","New South Wales","NSW",-31.463639,152.533221,"-31.463639,152.533221"
"2446-Bago","2446","Bago","Sydney","New South Wales","NSW",-31.488259,152.660113,"-31.488259,152.660113"
"2446-Banda Banda","2446","Banda Banda","Sydney","New South Wales","NSW",-31.200387,152.482368,"-31.200387,152.482368"
"2446-Beechwood","2446","Beechwood","Sydney","New South Wales","NSW",-31.436805,152.678408,"-31.436805,152.678408"
"2446-Bellangry","2446","Bellangry","Sydney","New South Wales","NSW",-31.327475,152.607852,"-31.327475,152.607852"
"2446-Birdwood","2446","Birdwood","Sydney","New South Wales","NSW",-31.356917,152.329928,"-31.356917,152.329928"
"2446-Brombin","2446","Brombin","Sydney","New South Wales","NSW",-31.453817,152.626737,"-31.453817,152.626737"
"2446-Byabarra","2446","Byabarra","Sydney","New South Wales","NSW",-31.53435,152.528239,"-31.53435,152.528239"
"2446-Cairncross","2446","Cairncross","Sydney","New South Wales","NSW",-31.343251,152.672398,"-31.343251,152.672398"
"2446-Crosslands","2446","Crosslands","Sydney","New South Wales","NSW",-31.438993,152.706362,"-31.438993,152.706362"
"2446-Debenham","2446","Debenham","Sydney","New South Wales","NSW",-31.441055,152.248757,"-31.441055,152.248757"
"2446-Doyles River","2446","Doyles River","Sydney","New South Wales","NSW",-31.429734,152.119583,"-31.429734,152.119583"
"2446-Ellenborough","2446","Ellenborough","Sydney","New South Wales","NSW",-31.444561,152.456673,"-31.444561,152.456673"
"2446-Forbes River","2446","Forbes River","Sydney","New South Wales","NSW",-31.29358,152.321905,"-31.29358,152.321905"
"2446-Frazers Creek","2446","Frazers Creek","Sydney","New South Wales","NSW",-31.413193,152.647378,"-31.413193,152.647378"
"2446-Gearys Flat","2446","Gearys Flat","Sydney","New South Wales","NSW",-31.179292,152.572762,"-31.179292,152.572762"
"2446-Hartys Plains","2446","Hartys Plains","Sydney","New South Wales","NSW",-31.486685,152.630013,"-31.486685,152.630013"
"2446-Hollisdale","2446","Hollisdale","Sydney","New South Wales","NSW",-31.39501,152.548686,"-31.39501,152.548686"
"2446-Huntingdon","2446","Huntingdon","Sydney","New South Wales","NSW",-31.47435,152.660392,"-31.47435,152.660392"
"2446-Hyndmans Creek","2446","Hyndmans Creek","Sydney","New South Wales","NSW",-31.468455,152.596732,"-31.468455,152.596732"
"2446-Kindee","2446","Kindee","Sydney","New South Wales","NSW",-31.394755,152.450947,"-31.394755,152.450947"
"2446-King Creek","2446","King Creek","Sydney","New South Wales","NSW",-31.482454,152.75192,"-31.482454,152.75192"
"2446-Lake Innes","2446","Lake Innes","Sydney","New South Wales","NSW",-31.481465,152.823635,"-31.481465,152.823635"
"2446-Long Flat","2446","Long Flat","Sydney","New South Wales","NSW",-31.437084,152.488757,"-31.437084,152.488757"
"2446-Lower Pappinbarra","2446","Lower Pappinbarra","Sydney","New South Wales","NSW",-31.418179,152.587619,"-31.418179,152.587619"
"2446-Marlo Merrican","2446","Marlo Merrican","Sydney","New South Wales","NSW",-31.215793,152.66955,"-31.215793,152.66955"
"2446-Mortons Creek","2446","Mortons Creek","Sydney","New South Wales","NSW",-31.390973,152.649419,"-31.390973,152.649419"
"2446-Mount Seaview","2446","Mount Seaview","Sydney","New South Wales","NSW",-31.347742,152.166446,"-31.347742,152.166446"
"2446-Pappinbarra","2446","Pappinbarra","Sydney","New South Wales","NSW",-31.380364,152.501526,"-31.380364,152.501526"
"2446-Pembrooke","2446","Pembrooke","Sydney","New South Wales","NSW",-31.38811,152.753487,"-31.38811,152.753487"
"2446-Pipeclay","2446","Pipeclay","Sydney","New South Wales","NSW",-31.439227,152.552692,"-31.439227,152.552692"
"2446-Rawdon Island","2446","Rawdon Island","Sydney","New South Wales","NSW",-31.419641,152.779062,"-31.419641,152.779062"
"2446-Redbank","2446","Redbank","Sydney","New South Wales","NSW",-31.434381,152.737218,"-31.434381,152.737218"
"2446-Rosewood","2446","Rosewood","Sydney","New South Wales","NSW",-31.447623,152.682062,"-31.447623,152.682062"
"2446-Sancrox","2446","Sancrox","Sydney","New South Wales","NSW",-31.46234,152.789888,"-31.46234,152.789888"
"2446-Toms Creek","2446","Toms Creek","Sydney","New South Wales","NSW",-31.562738,152.399874,"-31.562738,152.399874"
"2446-Upper Pappinbarra","2446","Upper Pappinbarra","Sydney","New South Wales","NSW",-31.321201,152.460848,"-31.321201,152.460848"
"2446-Wauchope","2446","Wauchope","Sydney","New South Wales","NSW",-31.457354,152.732269,"-31.457354,152.732269"
"2446-Werrikimbe","2446","Werrikimbe","Sydney","New South Wales","NSW",-31.298258,152.206961,"-31.298258,152.206961"
"2446-Yarras","2446","Yarras","Sydney","New South Wales","NSW",-31.415319,152.342971,"-31.415319,152.342971"
"2446-Yippin Creek","2446","Yippin Creek","Sydney","New South Wales","NSW",-31.446918,152.712615,"-31.446918,152.712615"
"2447-Bakers Creek","2447","Bakers Creek","Sydney","New South Wales","NSW",-30.803716,152.726106,"-30.803716,152.726106"
"2447-Burrapine","2447","Burrapine","Sydney","New South Wales","NSW",-30.74006,152.655154,"-30.74006,152.655154"
"2447-Congarinni","2447","Congarinni","Sydney","New South Wales","NSW",-30.725551,152.878288,"-30.725551,152.878288"
"2447-Congarinni North","2447","Congarinni North","Sydney","New South Wales","NSW",-30.684156,152.879726,"-30.684156,152.879726"
