SuburbPostCodeKey,Suburb,PropertyValue,Updated_Year,Updated_Month
"2824-Oxley","Oxley","","2017","6"
"2824-Pigeonbah","Pigeonbah","","2017","6"
"2824-Ravenswood","Ravenswood","","2017","6"
"2824-Red Hill","Red Hill","","2017","6"
"2824-Snakes Plain","Snakes Plain","","2017","6"
"2824-Tenandra","Tenandra","","2017","6"
"2824-Warren","Warren","","2017","6"
"2825-Babinda","Babinda","","2017","6"
"2825-Bobadah","Bobadah","","2017","6"
"2825-Bogan","Bogan","","2017","6"
"2825-Buddabadah","Buddabadah","","2017","6"
"2825-Canonba","Canonba","","2017","6"
"2825-Five Ways","Five Ways","","2017","6"
"2825-Honeybugle","Honeybugle","","2017","6"
"2825-Miandetta","Miandetta","","2017","6"
"2825-Mulla","Mulla","","2017","6"
"2825-Mullengudgery","Mullengudgery","","2017","6"
"2825-Murrawombie","Murrawombie","","2017","6"
"2825-Nyngan","Nyngan","","2017","6"
"2825-Pangee","Pangee","","2017","6"
"2827-Bearbong","Bearbong","","2017","6"
"2827-Biddon","Biddon","","2017","6"
"2827-Breelong","Breelong","","2017","6"
"2827-Collie","Collie","","2017","6"
"2827-Curban","Curban","","2017","6"
"2827-Gilgandra","Gilgandra","","2017","6"
"2827-Merrigal","Merrigal","","2017","6"
"2828-Black Hollow","Black Hollow","","2017","6"
"2828-Bourbah","Bourbah","","2017","6"
"2828-Gulargambone","Gulargambone","","2017","6"
"2828-Mount Tenandra","Mount Tenandra","","2017","6"
"2828-Quanda","Quanda","","2017","6"
"2828-Tonderburine","Tonderburine","","2017","6"
"2828-Warrumbungle","Warrumbungle","","2017","6"
"2831-Armatree","Armatree","","2017","6"
"2831-Balladoran","Balladoran","","2017","6"
"2831-Billeroy","Billeroy","","2017","6"
"2831-Brenda","Brenda","","2017","6"
"2831-Bullagreen","Bullagreen","","2017","6"
"2831-Byrock","Byrock","","2017","6"
"2831-Carinda","Carinda","","2017","6"
"2831-Coolabah","Coolabah","","2017","6"
"2831-Elong Elong","Elong Elong","","2017","6"
"2831-Eumungerie","Eumungerie","","2017","6"
"2831-Geurie","Geurie","","2017","6"
"2831-Girilambone","Girilambone","","2017","6"
"2831-Goodooga","Goodooga","","2017","6"
"2831-Gungalman","Gungalman","","2017","6"
"2831-Hermidale","Hermidale","","2017","6"
"2831-Macquarie Marshes","Macquarie Marshes","","2017","6"
"2831-Merrygoen","Merrygoen","","2017","6"
"2831-Muriel","Muriel","","2017","6"
"2831-Neilrex","Neilrex","","2017","6"
"2831-Nevertire","Nevertire","","2017","6"
"2831-Nubingerie","Nubingerie","","2017","6"
"2831-Nymagee","Nymagee","","2017","6"
"2831-Pine Clump","Pine Clump","","2017","6"
"2831-Ponto","Ponto","","2017","6"
"2831-Quambone","Quambone","","2017","6"
"2831-Terrabella","Terrabella","","2017","6"
"2831-The Marra","The Marra","","2017","6"
"2831-Tooloon","Tooloon","","2017","6"
"2831-Tooraweenah","Tooraweenah","","2017","6"
"2831-Westella","Westella","","2017","6"
"2831-Wongarbon","Wongarbon","","2017","6"
"2832-Angledool","Angledool","","2017","6"
"2832-Boorooma","Boorooma","","2017","6"
"2832-Come By Chance","Come By Chance","","2017","6"
"2832-Cryon","Cryon","","2017","6"
"2832-Cumborah","Cumborah","","2017","6"
"2832-Walgett","Walgett","","2017","6"
"2833-Collarenebri","Collarenebri","","2017","6"
"2834-Lightning Ridge","Lightning Ridge","","2017","6"
"2836-Gemville","Gemville","","2017","6"
"2836-White Cliffs","White Cliffs","","2017","6"
"2836-Wilcannia","Wilcannia","","2017","6"
"2839-Bogan","Bogan","","2017","6"
"2839-Brewarrina","Brewarrina","","2017","6"
"2839-Gongolgon","Gongolgon","","2017","6"
"2839-Talawanta","Talawanta","","2017","6"
"2839-Weilmoringle","Weilmoringle","","2017","6"
"2840-Barringun","Barringun","","2017","6"
"2840-Bourke","Bourke","","2017","6"
"2840-Enngonia","Enngonia","","2017","6"
"2840-Fords Bridge","Fords Bridge","","2017","6"
"2840-Gumbalie","Gumbalie","","2017","6"
"2840-Gunderbooka","Gunderbooka","","2017","6"
"2840-Hungerford","Hungerford","","2017","6"
"2840-Louth","Louth","","2017","6"
"2840-Tilpa","Tilpa","","2017","6"
"2840-Urisino","Urisino","","2017","6"
"2840-Wanaaring","Wanaaring","","2017","6"
"2840-Yantabulla","Yantabulla","","2017","6"
"2842-Mendooran","Mendooran","","2017","6"
"2842-Mollyan","Mollyan","","2017","6"
"2842-Wattle Springs","Wattle Springs","","2017","6"
"2842-Yarragrin","Yarragrin","","2017","6"
"2843-Coolah","Coolah","","2017","6"
"2844-Birriwa","Birriwa","","2017","6"
"2844-Dunedoo","Dunedoo","","2017","6"
"2844-Leadville","Leadville","","2017","6"
"2845-Wallerawang","Wallerawang","","2017","6"
"2846-Capertee","Capertee","","2017","6"
"2846-Glen Davis","Glen Davis","","2017","6"
"2846-Kangaroo Flat","Kangaroo Flat","","2017","6"
"2846-Round Swamp","Round Swamp","","2017","6"
"2847-Portland","Portland","","2017","6"
"2848-Brogans Creek","Brogans Creek","","2017","6"
"2848-Charbon","Charbon","","2017","6"
"2848-Clandulla","Clandulla","","2017","6"
"2848-Kandos","Kandos","","2017","6"
"2849-Bogee","Bogee","","2017","6"
"2849-Breakfast Creek","Breakfast Creek","","2017","6"
"2849-Budden","Budden","","2017","6"
"2849-Bylong","Bylong","","2017","6"
"2849-Camboon","Camboon","","2017","6"
"2849-Carwell","Carwell","","2017","6"
"2849-Coggan","Coggan","","2017","6"
"2849-Coxs Creek","Coxs Creek","","2017","6"
"2849-Coxs Crown","Coxs Crown","","2017","6"
"2849-Dabee","Dabee","","2017","6"
"2849-Dungeree","Dungeree","","2017","6"
"2849-Dunville Loop","Dunville Loop","","2017","6"
"2849-Ginghi","Ginghi","","2017","6"
"2849-Glen Alice","Glen Alice","","2017","6"
"2849-Growee","Growee","","2017","6"
"2849-Kelgoola","Kelgoola","","2017","6"
"2849-Lee Creek","Lee Creek","","2017","6"
"2849-Mount Marsden","Mount Marsden","","2017","6"
"2849-Murrumbo","Murrumbo","","2017","6"
"2849-Nullo Mountain","Nullo Mountain","","2017","6"
"2849-Olinda","Olinda","","2017","6"
"2849-Pinnacle Swamp","Pinnacle Swamp","","2017","6"
"2849-Pyangle","Pyangle","","2017","6"
"2849-Reedy Creek","Reedy Creek","","2017","6"
"2849-Rylstone","Rylstone","","2017","6"
"2849-Upper Bylong","Upper Bylong","","2017","6"
"2849-Upper Growee","Upper Growee","","2017","6"
"2849-Upper Nile","Upper Nile","","2017","6"
"2849-Wirraba","Wirraba","","2017","6"
"2864-Boree","Boree","","2017","6"
"2864-Bowan Park","Bowan Park","","2017","6"
"2864-Cudal","Cudal","","2017","6"
"2864-Murga","Murga","","2017","6"
"2864-Toogong","Toogong","","2017","6"
"2865-Bocobra","Bocobra","","2017","6"
"2865-Gregra","Gregra","","2017","6"
"2865-Gumble","Gumble","","2017","6"
"2865-Manildra","Manildra","","2017","6"
"2869-Peak Hill","Peak Hill","","2017","6"
"2869-Tomingley","Tomingley","","2017","6"
"2869-Trewilga","Trewilga","","2017","6"
"2875-Bruie Plains","Bruie Plains","","2017","6"
"2875-Fifield","Fifield","","2017","6"
"2875-Ootha","Ootha","","2017","6"
"2875-The Troffs","The Troffs","","2017","6"
"2875-Trundle","Trundle","","2017","6"
"2875-Yarrabandai","Yarrabandai","","2017","6"
"2876-Bogan Gate","Bogan Gate","","2017","6"
"2876-Botfields","Botfields","","2017","6"
"2876-Gunningbland","Gunningbland","","2017","6"
"2876-Nelungaloo","Nelungaloo","","2017","6"
"2878-Beilpajah","Beilpajah","","2017","6"
"2878-Conoble","Conoble","","2017","6"
"2878-Ivanhoe","Ivanhoe","","2017","6"
"2878-Manara","Manara","","2017","6"
"2878-Mossgiel","Mossgiel","","2017","6"
"2878-Trida","Trida","","2017","6"
"2879-Copi Hollow","Copi Hollow","","2017","6"
"2879-Menindee","Menindee","","2017","6"
"2372-Back Creek","Back Creek","255000","2017","6"
"2372-Billyrimba","Billyrimba","255000","2017","6"
"2372-Black Swamp","Black Swamp","255000","2017","6"
"2372-Bluff Rock","Bluff Rock","255000","2017","6"
"2372-Bolivia","Bolivia","255000","2017","6"
"2372-Boonoo Boonoo","Boonoo Boonoo","255000","2017","6"
"2372-Boorook","Boorook","255000","2017","6"
"2372-Bryans Gap","Bryans Gap","255000","2017","6"
"2372-Bungulla","Bungulla","255000","2017","6"
"2372-Carrolls Creek","Carrolls Creek","255000","2017","6"
"2372-Cullendore","Cullendore","255000","2017","6"
"2372-Jennings","Jennings","255000","2017","6"
"2372-Leechs Gully","Leechs Gully","255000","2017","6"
"2372-Liston","Liston","255000","2017","6"
"2372-Mingoola","Mingoola","255000","2017","6"
"2372-Mole River","Mole River","255000","2017","6"
"2372-Mount Mackenzie","Mount Mackenzie","255000","2017","6"
"2372-Pyes Creek","Pyes Creek","255000","2017","6"
"2372-Rivertree","Rivertree","255000","2017","6"
"2372-Rocky River","Rocky River","255000","2017","6"
"2372-Sandy Flat","Sandy Flat","255000","2017","6"
"2372-Sandy Hill","Sandy Hill","255000","2017","6"
"2372-Silent Grove","Silent Grove","255000","2017","6"
"2372-Steinbrook","Steinbrook","255000","2017","6"
"2372-Sunnyside","Sunnyside","255000","2017","6"
"2372-Tarban","Tarban","255000","2017","6"
"2372-Tenterfield","Tenterfield","255000","2017","6"
"2372-The Scrub","The Scrub","255000","2017","6"
"2372-Timbarra","Timbarra","255000","2017","6"
"2372-Willsons Downfall","Willsons Downfall","255000","2017","6"
"2372-Wylie Creek","Wylie Creek","255000","2017","6"
"2469-Banyabba","Banyabba","255000","2017","6"
"2469-Bean Creek","Bean Creek","255000","2017","6"
"2469-Bingeebeebra Creek","Bingeebeebra Creek","255000","2017","6"
"2469-Bonalbo","Bonalbo","255000","2017","6"
"2469-Boomoodeerie","Boomoodeerie","255000","2017","6"
"2469-Bottle Creek","Bottle Creek","255000","2017","6"
"2469-Bulldog","Bulldog","255000","2017","6"
"2469-Bungawalbin","Bungawalbin","255000","2017","6"
"2469-Busbys Flat","Busbys Flat","255000","2017","6"
"2469-Cambridge Plateau","Cambridge Plateau","255000","2017","6"
"2469-Camira","Camira","255000","2017","6"
"2469-Capeen Creek","Capeen Creek","255000","2017","6"
"2469-Chatsworth","Chatsworth","255000","2017","6"
"2469-Clearfield","Clearfield","255000","2017","6"
"2469-Coongbar","Coongbar","255000","2017","6"
"2469-Culmaran Creek","Culmaran Creek","255000","2017","6"
"2469-Deep Creek","Deep Creek","255000","2017","6"
"2469-Drake","Drake","255000","2017","6"
"2469-Drake Village","Drake Village","255000","2017","6"
"2469-Duck Creek","Duck Creek","255000","2017","6"
"2469-Ewingar","Ewingar","255000","2017","6"
"2469-Gibberagee","Gibberagee","255000","2017","6"
"2469-Goodwood Island","Goodwood Island","255000","2017","6"
"2469-Gorge Creek","Gorge Creek","255000","2017","6"
"2469-Haystack","Haystack","255000","2017","6"
"2469-Hogarth Range","Hogarth Range","255000","2017","6"
"2469-Jacksons Flat","Jacksons Flat","255000","2017","6"
"2469-Joes Box","Joes Box","255000","2017","6"
"2469-Kippenduff","Kippenduff","255000","2017","6"
"2469-Louisa Creek","Louisa Creek","255000","2017","6"
"2469-Lower Bottle Creek","Lower Bottle Creek","255000","2017","6"
"2469-Lower Duck Creek","Lower Duck Creek","255000","2017","6"
"2469-Lower Peacock","Lower Peacock","255000","2017","6"
"2469-Mallanganee","Mallanganee","255000","2017","6"
"2469-Mookima Wybra","Mookima Wybra","255000","2017","6"
"2469-Mororo","Mororo","255000","2017","6"
"2469-Mount Marsh","Mount Marsh","255000","2017","6"
"2469-Mummulgum","Mummulgum","255000","2017","6"
"2469-Myrtle Creek","Myrtle Creek","255000","2017","6"
"2469-Old Bonalbo","Old Bonalbo","255000","2017","6"
"2469-Paddys Flat","Paddys Flat","255000","2017","6"
"2469-Pagans Flat","Pagans Flat","255000","2017","6"
"2469-Peacock Creek","Peacock Creek","255000","2017","6"
"2469-Pikapene","Pikapene","255000","2017","6"
"2469-Pretty Gully","Pretty Gully","255000","2017","6"
"2469-Rappville","Rappville","255000","2017","6"
"2469-Sandilands","Sandilands","255000","2017","6"
"2469-Simpkins Creek","Simpkins Creek","255000","2017","6"
"2469-Six Mile Swamp","Six Mile Swamp","255000","2017","6"
"2469-Tabulam","Tabulam","255000","2017","6"
"2469-Theresa Creek","Theresa Creek","255000","2017","6"
"2469-Tunglebung","Tunglebung","255000","2017","6"
"2469-Upper Duck Creek","Upper Duck Creek","255000","2017","6"
"2469-Warregah Island","Warregah Island","255000","2017","6"
"2469-Whiporie","Whiporie","255000","2017","6"
"2469-Woombah","Woombah","255000","2017","6"
"2469-Wyan","Wyan","255000","2017","6"
"2469-Yabbra","Yabbra","255000","2017","6"
"2720-Argalong","Argalong","255000","2017","6"
"2720-Blowering","Blowering","255000","2017","6"
"2720-Bogong Peaks Wilderness","Bogong Peaks Wilderness","255000","2017","6"
"2720-Bombowlee","Bombowlee","255000","2017","6"
"2720-Bombowlee Creek","Bombowlee Creek","255000","2017","6"
"2720-Buddong","Buddong","255000","2017","6"
"2720-Couragago","Couragago","255000","2017","6"
"2720-Gadara","Gadara","255000","2017","6"
"2720-Gilmore","Gilmore","255000","2017","6"
"2720-Gocup","Gocup","255000","2017","6"
"2720-Goobarragandra","Goobarragandra","255000","2017","6"
"2720-Jones Bridge","Jones Bridge","255000","2017","6"
"2720-Killimicat","Killimicat","255000","2017","6"
"2720-Lacmalac","Lacmalac","255000","2017","6"
"2720-Little River","Little River","255000","2017","6"
"2720-Minjary","Minjary","255000","2017","6"
"2720-Mundongo","Mundongo","255000","2017","6"
"2720-Pinbeyan","Pinbeyan","255000","2017","6"
"2720-Red Hill","Red Hill","255000","2017","6"
"2720-Talbingo","Talbingo","255000","2017","6"
"2720-Tumorrama","Tumorrama","255000","2017","6"
"2720-Tumut","Tumut","255000","2017","6"
"2720-Tumut Plains","Tumut Plains","255000","2017","6"
"2720-Wereboldera","Wereboldera","255000","2017","6"
"2720-Wermatong","Wermatong","255000","2017","6"
"2720-Windowie","Windowie","255000","2017","6"
"2720-Wyangle","Wyangle","255000","2017","6"
"2720-Yarrangobilly","Yarrangobilly","255000","2017","6"
"2870-Alectown","Alectown","255000","2017","6"
"2870-Beargamil","Beargamil","255000","2017","6"
"2870-Bindogundra","Bindogundra","255000","2017","6"
"2870-Brolgan","Brolgan","255000","2017","6"
"2870-Bumberry","Bumberry","255000","2017","6"
"2870-Cookamidgera","Cookamidgera","255000","2017","6"
"2870-Cooks Myalls","Cooks Myalls","255000","2017","6"
"2870-Daroobalgie","Daroobalgie","255000","2017","6"
"2870-Goobang","Goobang","255000","2017","6"
"2870-Goonumbla","Goonumbla","255000","2017","6"
"2870-Kadina","Kadina","255000","2017","6"
"2870-Mandagery","Mandagery","255000","2017","6"
"2870-Mickibri","Mickibri","255000","2017","6"
"2870-Mugincoble","Mugincoble","255000","2017","6"
"2870-Nanardine","Nanardine","255000","2017","6"
"2870-Parkes","Parkes","255000","2017","6"
"2870-Parkesborough","Parkesborough","255000","2017","6"
"2870-Tichborne","Tichborne","255000","2017","6"
"2390-Baan Baa","Baan Baa","320000","2017","6"
"2390-Back Creek","Back Creek","320000","2017","6"
"2390-Berrigal","Berrigal","320000","2017","6"
"2390-Bohena Creek","Bohena Creek","320000","2017","6"
"2390-Bullawa Creek","Bullawa Creek","320000","2017","6"
"2390-Couradda","Couradda","320000","2017","6"
"2390-Edgeroi","Edgeroi","320000","2017","6"
"2390-Eulah Creek","Eulah Creek","320000","2017","6"
"2390-Harparary","Harparary","320000","2017","6"
"2390-Jacks Creek","Jacks Creek","320000","2017","6"
"2390-Kaputar","Kaputar","320000","2017","6"
"2390-Narrabri","Narrabri","320000","2017","6"
"2390-Narrabri West","Narrabri West","320000","2017","6"
"2390-Rocky Creek","Rocky Creek","320000","2017","6"
"2390-Tarriaro","Tarriaro","320000","2017","6"
"2390-Turrawan","Turrawan","320000","2017","6"
"2429-Bobin","Bobin","320000","2017","6"
"2429-Boorganna","Boorganna","320000","2017","6"
"2429-Bucca Wauka","Bucca Wauka","320000","2017","6"
"2429-Bulga Forest","Bulga Forest","320000","2017","6"
"2429-Bunyah","Bunyah","320000","2017","6"
"2429-Burrell Creek","Burrell Creek","320000","2017","6"
"2429-Caparra","Caparra","320000","2017","6"
"2429-Cedar Party","Cedar Party","320000","2017","6"
"2429-Comboyne","Comboyne","320000","2017","6"
"2429-Dingo Forest","Dingo Forest","320000","2017","6"
"2429-Dollys Flat","Dollys Flat","320000","2017","6"
"2429-Dyers Crossing","Dyers Crossing","320000","2017","6"
"2429-Elands","Elands","320000","2017","6"
"2429-Firefly","Firefly","320000","2017","6"
"2429-Innes View","Innes View","320000","2017","6"
"2429-Karaak Flat","Karaak Flat","320000","2017","6"
"2429-Killabakh","Killabakh","320000","2017","6"
"2429-Killawarra","Killawarra","320000","2017","6"
"2429-Kimbriki","Kimbriki","320000","2017","6"
"2429-Kippaxs","Kippaxs","320000","2017","6"
"2429-Krambach","Krambach","320000","2017","6"
"2429-Kundibakh","Kundibakh","320000","2017","6"
"2429-Marlee","Marlee","320000","2017","6"
"2429-Mooral Creek","Mooral Creek","320000","2017","6"
"2429-Strathcedar","Strathcedar","320000","2017","6"
"2429-The Bight","The Bight","320000","2017","6"
"2429-Tipperary","Tipperary","320000","2017","6"
"2429-Wherrol Flat","Wherrol Flat","320000","2017","6"
"2429-Wingham","Wingham","320000","2017","6"
"2429-Yarratt Forest","Yarratt Forest","320000","2017","6"
"2447-Bakers Creek","Bakers Creek","320000","2017","6"
"2447-Burrapine","Burrapine","320000","2017","6"
"2447-Congarinni","Congarinni","320000","2017","6"
"2447-Congarinni North","Congarinni North","320000","2017","6"
"2447-Donnellyville","Donnellyville","320000","2017","6"
"2447-Gumma","Gumma","320000","2017","6"
"2447-Macksville","Macksville","320000","2017","6"
"2447-Newee Creek","Newee Creek","320000","2017","6"
"2447-North Macksville","North Macksville","320000","2017","6"
"2447-Scotts Head","Scotts Head","320000","2017","6"
"2447-Talarm","Talarm","320000","2017","6"
"2447-Taylors Arm","Taylors Arm","320000","2017","6"
"2447-Thumb Creek","Thumb Creek","320000","2017","6"
"2447-Upper Taylors Arm","Upper Taylors Arm","320000","2017","6"
"2447-Utungun","Utungun","320000","2017","6"
"2447-Warrell Creek","Warrell Creek","320000","2017","6"
"2447-Way Way","Way Way","320000","2017","6"
"2447-Wirrimbi","Wirrimbi","320000","2017","6"
"2447-Yarranbella","Yarranbella","320000","2017","6"
"2647-Mulwala","Mulwala","320000","2017","6"
"2790-Ben Bullen","Ben Bullen","320000","2017","6"
"2790-Blackmans Flat","Blackmans Flat","320000","2017","6"
"2790-Bowenfels","Bowenfels","320000","2017","6"
"2790-Clarence","Clarence","320000","2017","6"
"2790-Cobar Park","Cobar Park","320000","2017","6"
"2790-Corney Town","Corney Town","320000","2017","6"
"2790-Cullen Bullen","Cullen Bullen","320000","2017","6"
"2790-Doctors Gap","Doctors Gap","320000","2017","6"
"2790-Ganbenang","Ganbenang","320000","2017","6"
"2790-Hartley","Hartley","320000","2017","6"
"2790-Hartley Vale","Hartley Vale","320000","2017","6"
"2790-Hassans Walls","Hassans Walls","320000","2017","6"
"2790-Hermitage Flat","Hermitage Flat","320000","2017","6"
"2790-Jenolan","Jenolan","320000","2017","6"
"2790-Kanimbla","Kanimbla","320000","2017","6"
"2790-Lidsdale","Lidsdale","320000","2017","6"
"2790-Lithgow","Lithgow","320000","2017","6"
"2790-Little Hartley","Little Hartley","320000","2017","6"
"2790-Littleton","Littleton","320000","2017","6"
"2790-Lowther","Lowther","320000","2017","6"
"2790-Marrangaroo","Marrangaroo","320000","2017","6"
"2790-Mckellars Park","Mckellars Park","320000","2017","6"
"2790-Morts Estate","Morts Estate","320000","2017","6"
"2790-Mount Lambie","Mount Lambie","320000","2017","6"
"2790-Newnes","Newnes","320000","2017","6"
"2790-Oaky Park","Oaky Park","320000","2017","6"
"2790-Pottery Estate","Pottery Estate","320000","2017","6"
"2790-Rydal","Rydal","320000","2017","6"
"2790-Sheedys Gully","Sheedys Gully","320000","2017","6"
"2790-Sodwalls","Sodwalls","320000","2017","6"
"2790-South Bowenfels","South Bowenfels","320000","2017","6"
"2790-South Littleton","South Littleton","320000","2017","6"
"2790-Springvale","Springvale","320000","2017","6"
"2790-State Mine Gully","State Mine Gully","320000","2017","6"
"2790-Vale Of Clwydd","Vale Of Clwydd","320000","2017","6"
"2790-Wolgan Valley","Wolgan Valley","320000","2017","6"
"2790-Wollangambe","Wollangambe","320000","2017","6"
"2795-Abercrombie River","Abercrombie River","407500","2017","6"
"2795-Arkell","Arkell","407500","2017","6"
"2795-Arkstone","Arkstone","407500","2017","6"
"2795-Bald Ridge","Bald Ridge","407500","2017","6"
