SuburbPostCodeKey,PostCodeNew,Suburb,City,State,State_Code,Latitude,Longitude,LatLong
"4850-Bemerside","4850","Bemerside","Townsville","Queensland","QLD",-18.582668,146.200391,"-18.582668,146.200391"
"4850-Blackrock","4850","Blackrock","Townsville","Queensland","QLD",-18.688017,146.199609,"-18.688017,146.199609"
"4850-Braemeadows","4850","Braemeadows","Townsville","Queensland","QLD",-18.62639,146.266,"-18.62639,146.266"
"4850-Coolbie","4850","Coolbie","Townsville","Queensland","QLD",-18.915336,146.253424,"-18.915336,146.253424"
"4850-Cordelia","4850","Cordelia","Townsville","Queensland","QLD",-18.594005,146.25902,"-18.594005,146.25902"
"4850-Dalrymple Creek","4850","Dalrymple Creek","Townsville","Queensland","QLD",-18.493685,146.02464,"-18.493685,146.02464"
"4850-Foresthome","4850","Foresthome","Townsville","Queensland","QLD",-18.627217,146.199117,"-18.627217,146.199117"
"4850-Forrest Beach","4850","Forrest Beach","Townsville","Queensland","QLD",-18.711347,146.298869,"-18.711347,146.298869"
"4850-Gairloch","4850","Gairloch","Townsville","Queensland","QLD",-18.607852,146.184623,"-18.607852,146.184623"
"4850-Garrawalt","4850","Garrawalt","Townsville","Queensland","QLD",-18.489951,145.863798,"-18.489951,145.863798"
"4850-Halifax","4850","Halifax","Townsville","Queensland","QLD",-18.579516,146.284958,"-18.579516,146.284958"
"4850-Hawkins Creek","4850","Hawkins Creek","Townsville","Queensland","QLD",-18.611534,146.102777,"-18.611534,146.102777"
"4850-Helens Hill","4850","Helens Hill","Townsville","Queensland","QLD",-18.771527,146.134055,"-18.771527,146.134055"
"4850-Ingham","4850","Ingham","Townsville","Queensland","QLD",-18.650485,146.15459,"-18.650485,146.15459"
"4850-Lannercost","4850","Lannercost","Townsville","Queensland","QLD",-18.573153,146.032624,"-18.573153,146.032624"
"4850-Long Pocket","4850","Long Pocket","Townsville","Queensland","QLD",-18.511827,146.014777,"-18.511827,146.014777"
"4850-Lucinda","4850","Lucinda","Townsville","Queensland","QLD",-18.526076,146.332784,"-18.526076,146.332784"
"4850-Macknade","4850","Macknade","Townsville","Queensland","QLD",-18.585858,146.259718,"-18.585858,146.259718"
"4850-Mount Fox","4850","Mount Fox","Townsville","Queensland","QLD",-18.822599,145.78687,"-18.822599,145.78687"
"4850-Orient","4850","Orient","Townsville","Queensland","QLD",-18.789466,146.216994,"-18.789466,146.216994"
"4850-Peacock Siding","4850","Peacock Siding","Townsville","Queensland","QLD",-18.686298,145.988426,"-18.686298,145.988426"
"4850-Taylors Beach","4850","Taylors Beach","Townsville","Queensland","QLD",-18.62535,146.326149,"-18.62535,146.326149"
"4850-Toobanna","4850","Toobanna","Townsville","Queensland","QLD",-18.720486,146.148248,"-18.720486,146.148248"
"4850-Trebonne","4850","Trebonne","Townsville","Queensland","QLD",-18.627572,146.077344,"-18.627572,146.077344"
"4850-Upper Stone","4850","Upper Stone","Townsville","Queensland","QLD",-18.720008,145.962727,"-18.720008,145.962727"
"4850-Valley Of Lagoons","4850","Valley Of Lagoons","Townsville","Queensland","QLD",-18.674853,145.101356,"-18.674853,145.101356"
"4850-Victoria Estate","4850","Victoria Estate","Townsville","Queensland","QLD",-18.583537,146.284366,"-18.583537,146.284366"
"4850-Victoria Plantation","4850","Victoria Plantation","Townsville","Queensland","QLD",-18.646596,146.201942,"-18.646596,146.201942"
"4850-Wallaman","4850","Wallaman","Townsville","Queensland","QLD",-18.647209,145.873288,"-18.647209,145.873288"
"4850-Wharps","4850","Wharps","Townsville","Queensland","QLD",-18.694607,146.077165,"-18.694607,146.077165"
"4850-Yuruga","4850","Yuruga","Townsville","Queensland","QLD",-18.838037,146.156605,"-18.838037,146.156605"
"4737-Armstrong Beach","4737","Armstrong Beach","Mackay","Queensland","QLD",-21.454914,149.289562,"-21.454914,149.289562"
"4737-Blue Mountain","4737","Blue Mountain","Mackay","Queensland","QLD",-21.509465,148.988632,"-21.509465,148.988632"
"4737-Freshwater Point","4737","Freshwater Point","Mackay","Queensland","QLD",-21.417183,149.326488,"-21.417183,149.326488"
"4737-Sarina","4737","Sarina","Mackay","Queensland","QLD",-21.421165,149.216756,"-21.421165,149.216756"
"4737-Sarina Beach","4737","Sarina Beach","Mackay","Queensland","QLD",-21.382538,149.268634,"-21.382538,149.268634"
"4737-Sarina Range","4737","Sarina Range","Mackay","Queensland","QLD",-21.529735,149.106757,"-21.529735,149.106757"
"4737-Sunnyside","4737","Sunnyside","Mackay","Queensland","QLD",-21.367614,149.096751,"-21.367614,149.096751"
"4738-Ilbilbie","4738","Ilbilbie","Mackay","Queensland","QLD",-21.704347,149.356583,"-21.704347,149.356583"
"4738-Koumala","4738","Koumala","Mackay","Queensland","QLD",-21.606626,149.244825,"-21.606626,149.244825"
"4739-Carmila","4739","Carmila","Mackay","Queensland","QLD",-21.910044,149.416599,"-21.910044,149.416599"
"4740-Alexandra","4740","Alexandra","Mackay","Queensland","QLD",-21.164465,149.099609,"-21.164465,149.099609"
"4740-Alligator Creek","4740","Alligator Creek","Mackay","Queensland","QLD",-21.323934,149.211059,"-21.323934,149.211059"
"4740-Andergrove","4740","Andergrove","Mackay","Queensland","QLD",-21.096937,149.185333,"-21.096937,149.185333"
"4740-Bakers Creek","4740","Bakers Creek","Mackay","Queensland","QLD",-21.219047,149.147044,"-21.219047,149.147044"
"4740-Balberra","4740","Balberra","Mackay","Queensland","QLD",-21.306414,149.11972,"-21.306414,149.11972"
"4740-Balnagowan","4740","Balnagowan","Mackay","Queensland","QLD",-21.117645,149.0226,"-21.117645,149.0226"
"4740-Beaconsfield","4740","Beaconsfield","Mackay","Queensland","QLD",-21.092283,149.175319,"-21.092283,149.175319"
"4740-Belmunda","4740","Belmunda","Mackay","Queensland","QLD",-20.953636,149.013149,"-20.953636,149.013149"
"4740-Blacks Beach","4740","Blacks Beach","Mackay","Queensland","QLD",-21.059068,149.192972,"-21.059068,149.192972"
"4740-Cape Hillsborough","4740","Cape Hillsborough","Mackay","Queensland","QLD",-20.932593,149.010339,"-20.932593,149.010339"
"4740-Chelona","4740","Chelona","Mackay","Queensland","QLD",-21.258414,149.147139,"-21.258414,149.147139"
"4740-Coningsby","4740","Coningsby","Mackay","Queensland","QLD",-21.108924,149.072293,"-21.108924,149.072293"
"4740-Cremorne","4740","Cremorne","Mackay","Queensland","QLD",-21.133813,149.188238,"-21.133813,149.188238"
"4740-Dolphin Heads","4740","Dolphin Heads","Mackay","Queensland","QLD",-21.038892,149.184275,"-21.038892,149.184275"
"4740-Dumbleton","4740","Dumbleton","Mackay","Queensland","QLD",-21.128305,149.076139,"-21.128305,149.076139"
"4740-Dundula","4740","Dundula","Mackay","Queensland","QLD",-21.207241,149.146582,"-21.207241,149.146582"
"4740-Dunnrock","4740","Dunnrock","Mackay","Queensland","QLD",-21.272063,149.185112,"-21.272063,149.185112"
"4740-East Mackay","4740","East Mackay","Mackay","Queensland","QLD",-21.155562,149.200471,"-21.155562,149.200471"
"4740-Eimeo","4740","Eimeo","Mackay","Queensland","QLD",-21.033629,149.156882,"-21.033629,149.156882"
"4740-Erakala","4740","Erakala","Mackay","Queensland","QLD",-21.126707,149.132467,"-21.126707,149.132467"
"4740-Foulden","4740","Foulden","Mackay","Queensland","QLD",-21.136662,149.14779,"-21.136662,149.14779"
"4740-Glenella","4740","Glenella","Mackay","Queensland","QLD",-21.117788,149.141924,"-21.117788,149.141924"
"4740-Grasstree Beach","4740","Grasstree Beach","Mackay","Queensland","QLD",-21.359825,149.291169,"-21.359825,149.291169"
"4740-Habana","4740","Habana","Mackay","Queensland","QLD",-21.037485,149.080128,"-21.037485,149.080128"
"4740-Haliday Bay","4740","Haliday Bay","Mackay","Queensland","QLD",-20.896209,148.986681,"-20.896209,148.986681"
"4740-Hay Point","4740","Hay Point","Mackay","Queensland","QLD",-21.293229,149.282416,"-21.293229,149.282416"
"4740-Homebush","4740","Homebush","Mackay","Queensland","QLD",-21.269145,149.05321,"-21.269145,149.05321"
"4740-Mackay","4740","Mackay","Mackay","Queensland","QLD",-21.14342,149.186845,"-21.14342,149.186845"
"4740-Mackay Caneland","4740","Mackay Caneland","Mackay","Queensland","QLD",-21.138623,149.178092,"-21.138623,149.178092"
"4740-Mackay Harbour","4740","Mackay Harbour","Mackay","Queensland","QLD",-21.112446,149.209018,"-21.112446,149.209018"
"4740-Mackay North","4740","Mackay North","Mackay","Queensland","QLD",-21.123914,149.183845,"-21.123914,149.183845"
"4740-Mackay South","4740","Mackay South","Mackay","Queensland","QLD",-21.163103,149.187512,"-21.163103,149.187512"
"4740-Mackay West","4740","Mackay West","Mackay","Queensland","QLD",-21.152378,149.164465,"-21.152378,149.164465"
"4740-Mcewens Beach","4740","Mcewens Beach","Mackay","Queensland","QLD",-21.245474,149.200919,"-21.245474,149.200919"
"4740-Mount Jukes","4740","Mount Jukes","Mackay","Queensland","QLD",-21.000817,148.93189,"-21.000817,148.93189"
"4740-Mount Pleasant","4740","Mount Pleasant","Mackay","Queensland","QLD",-21.117434,149.157344,"-21.117434,149.157344"
"4740-Munbura","4740","Munbura","Mackay","Queensland","QLD",-21.339237,149.144488,"-21.339237,149.144488"
"4740-Nindaroo","4740","Nindaroo","Mackay","Queensland","QLD",-21.06918,149.133749,"-21.06918,149.133749"
"4740-North Mackay","4740","North Mackay","Mackay","Queensland","QLD",-21.123914,149.183845,"-21.123914,149.183845"
"4740-Ooralea","4740","Ooralea","Mackay","Queensland","QLD",-21.173214,149.143732,"-21.173214,149.143732"
"4740-Paget","4740","Paget","Mackay","Queensland","QLD",-21.175313,149.160407,"-21.175313,149.160407"
"4740-Racecourse","4740","Racecourse","Mackay","Queensland","QLD",-21.165115,149.136454,"-21.165115,149.136454"
"4740-Richmond","4740","Richmond","Mackay","Queensland","QLD",-21.083136,149.144855,"-21.083136,149.144855"
"4740-Rosella","4740","Rosella","Mackay","Queensland","QLD",-21.237934,149.139289,"-21.237934,149.139289"
"4740-Rural View","4740","Rural View","Mackay","Queensland","QLD",-21.069456,149.144222,"-21.069456,149.144222"
"4740-Sandiford","4740","Sandiford","Mackay","Queensland","QLD",-21.255805,149.08698,"-21.255805,149.08698"
"4740-Slade Point","4740","Slade Point","Mackay","Queensland","QLD",-21.078892,149.213931,"-21.078892,149.213931"
"4740-South Mackay","4740","South Mackay","Mackay","Queensland","QLD",-21.163103,149.187512,"-21.163103,149.187512"
"4740-Te Kowai","4740","Te Kowai","Mackay","Queensland","QLD",-21.164592,149.112163,"-21.164592,149.112163"
"4740-The Leap","4740","The Leap","Mackay","Queensland","QLD",-21.077116,149.023189,"-21.077116,149.023189"
"4740-West Mackay","4740","West Mackay","Mackay","Queensland","QLD",-21.152378,149.164465,"-21.152378,149.164465"
"4741-Ball Bay","4741","Ball Bay","Mackay","Queensland","QLD",-20.90451,148.99513,"-20.90451,148.99513"
"4741-Brampton Island","4741","Brampton Island","Mackay","Queensland","QLD",-20.81097,149.271083,"-20.81097,149.271083"
"4741-Brightly","4741","Brightly","Mackay","Queensland","QLD",-21.262445,148.891068,"-21.262445,148.891068"
"4741-Clairview","4741","Clairview","Mackay","Queensland","QLD",-22.120009,149.532885,"-22.120009,149.532885"
"4741-Coppabella","4741","Coppabella","Mackay","Queensland","QLD",-21.905781,148.370569,"-21.905781,148.370569"
"4741-Daydream Island","4741","Daydream Island","Mackay","Queensland","QLD",-20.25521,148.814006,"-20.25521,148.814006"
"4741-Epsom","4741","Epsom","Mackay","Queensland","QLD",-21.471177,148.820311,"-21.471177,148.820311"
"4741-Eton","4741","Eton","Mackay","Queensland","QLD",-21.262838,148.975427,"-21.262838,148.975427"
"4741-Eton North","4741","Eton North","Mackay","Queensland","QLD",-21.230246,148.963121,"-21.230246,148.963121"
"4741-Eungella Hinterland","4741","Eungella Hinterland","Mackay","Queensland","QLD",-20.93174,148.346415,"-20.93174,148.346415"
"4741-Farleigh","4741","Farleigh","Mackay","Queensland","QLD",-21.102407,149.103319,"-21.102407,149.103319"
"4741-Gargett","4741","Gargett","Mackay","Queensland","QLD",-21.166952,148.746641,"-21.166952,148.746641"
"4741-Hampden","4741","Hampden","Mackay","Queensland","QLD",-21.085305,148.95132,"-21.085305,148.95132"
"4741-Hazledean","4741","Hazledean","Mackay","Queensland","QLD",-21.379423,148.947457,"-21.379423,148.947457"
"4741-Hook Island","4741","Hook Island","Mackay","Queensland","QLD",-20.11921,148.924928,"-20.11921,148.924928"
"4741-Kalarka","4741","Kalarka","Mackay","Queensland","QLD",-22.154927,149.524274,"-22.154927,149.524274"
"4741-Kinchant Dam","4741","Kinchant Dam","Mackay","Queensland","QLD",-21.213706,148.901742,"-21.213706,148.901742"
"4741-Kuttabul","4741","Kuttabul","Mackay","Queensland","QLD",-21.039377,148.9072,"-21.039377,148.9072"
"4741-Lindeman Island","4741","Lindeman Island","Mackay","Queensland","QLD",-20.44511,149.044355,"-20.44511,149.044355"
"4741-Long Island","4741","Long Island","Mackay","Queensland","QLD",-20.886013,148.843271,"-20.886013,148.843271"
"4741-Mount Charlton","4741","Mount Charlton","Mackay","Queensland","QLD",-21.004588,148.746892,"-21.004588,148.746892"
"4741-Mount Ossa","4741","Mount Ossa","Mackay","Queensland","QLD",-20.959998,148.83196,"-20.959998,148.83196"
"4741-Mount Pelion","4741","Mount Pelion","Mackay","Queensland","QLD",-20.936468,148.803621,"-20.936468,148.803621"
"4741-North Eton","4741","North Eton","Mackay","Queensland","QLD",-21.230246,148.963121,"-21.230246,148.963121"
"4741-Oakenden","4741","Oakenden","Mackay","Queensland","QLD",-21.311725,149.005351,"-21.311725,149.005351"
"4741-Orkabie","4741","Orkabie","Mackay","Queensland","QLD",-21.814291,149.366951,"-21.814291,149.366951"
"4741-Owens Creek","4741","Owens Creek","Mackay","Queensland","QLD",-21.111737,148.705833,"-21.111737,148.705833"
"4741-Pinnacle","4741","Pinnacle","Mackay","Queensland","QLD",-21.148121,148.717187,"-21.148121,148.717187"
"4741-Pleystowe","4741","Pleystowe","Mackay","Queensland","QLD",-21.15408,149.037299,"-21.15408,149.037299"
"4741-Seaforth","4741","Seaforth","Mackay","Queensland","QLD",-20.901462,148.967582,"-20.901462,148.967582"
"4741-South Molle","4741","South Molle","Mackay","Queensland","QLD",-20.271548,148.836881,"-20.271548,148.836881"
"4741-Yalboroo","4741","Yalboroo","Mackay","Queensland","QLD",-20.838249,148.655252,"-20.838249,148.655252"
"4742-Burton","4742","Burton","Mackay","Queensland","QLD",-21.538291,148.075393,"-21.538291,148.075393"
"4742-Eaglefield","4742","Eaglefield","Mackay","Queensland","QLD",-21.511663,147.797507,"-21.511663,147.797507"
"4742-Elphinstone","4742","Elphinstone","Mackay","Queensland","QLD",-21.513175,148.255896,"-21.513175,148.255896"
"4742-Hail Creek","4742","Hail Creek","Mackay","Queensland","QLD",-21.486769,148.424007,"-21.486769,148.424007"
"4742-Kemmis","4742","Kemmis","Mackay","Queensland","QLD",-21.52815,148.310449,"-21.52815,148.310449"
"4742-Mount Britton","4742","Mount Britton","Mackay","Queensland","QLD",-21.388459,148.534736,"-21.388459,148.534736"
"4742-Nebo","4742","Nebo","Mackay","Queensland","QLD",-21.689538,148.68773,"-21.689538,148.68773"
"4742-Oxford","4742","Oxford","Mackay","Queensland","QLD",-21.831834,148.932592,"-21.831834,148.932592"
"4742-Strathfield","4742","Strathfield","Mackay","Queensland","QLD",-21.813257,148.682466,"-21.813257,148.682466"
"4742-Turrawulla","4742","Turrawulla","Mackay","Queensland","QLD",-21.21509,148.265258,"-21.21509,148.265258"
"4742-Valkyrie","4742","Valkyrie","Mackay","Queensland","QLD",-22.074547,148.640846,"-22.074547,148.640846"
"4743-Glenden","4743","Glenden","Mackay","Queensland","QLD",-21.355672,148.115193,"-21.355672,148.115193"
"4743-Suttor","4743","Suttor","Mackay","Queensland","QLD",-21.339211,147.9815,"-21.339211,147.9815"
"4744-Moranbah","4744","Moranbah","Mackay","Queensland","QLD",-22.002169,148.046238,"-22.002169,148.046238"
"4745-Dysart","4745","Dysart","Mackay","Queensland","QLD",-22.588153,148.348719,"-22.588153,148.348719"
"4746-May Downs","4746","May Downs","Mackay","Queensland","QLD",-22.640498,148.916434,"-22.640498,148.916434"
"4746-Middlemount","4746","Middlemount","Mackay","Queensland","QLD",-22.81046,148.699231,"-22.81046,148.699231"
"4750-Bucasia","4750","Bucasia","Mackay","Queensland","QLD",-21.043768,149.15747,"-21.043768,149.15747"
"4750-Shoal Point","4750","Shoal Point","Mackay","Queensland","QLD",-21.004296,149.153017,"-21.004296,149.153017"
"4751-Greenmount","4751","Greenmount","Mackay","Queensland","QLD",-21.188625,149.03059,"-21.188625,149.03059"
"4751-Palmyra","4751","Palmyra","Mackay","Queensland","QLD",-21.190445,149.0849,"-21.190445,149.0849"
"4751-Victoria Plains","4751","Victoria Plains","Mackay","Queensland","QLD",-21.217435,149.012201,"-21.217435,149.012201"
"4751-Walkerston","4751","Walkerston","Mackay","Queensland","QLD",-21.160228,149.064868,"-21.160228,149.064868"
"4753-Devereux Creek","4753","Devereux Creek","Mackay","Queensland","QLD",-21.116487,148.890812,"-21.116487,148.890812"
"4753-Marian","4753","Marian","Mackay","Queensland","QLD",-21.144343,148.94334,"-21.144343,148.94334"
"4754-Benholme","4754","Benholme","Mackay","Queensland","QLD",-21.158348,148.813809,"-21.158348,148.813809"
"4754-Dows Creek","4754","Dows Creek","Mackay","Queensland","QLD",-21.100209,148.758489,"-21.100209,148.758489"
"4754-Mia Mia","4754","Mia Mia","Mackay","Queensland","QLD",-21.225177,148.831572,"-21.225177,148.831572"
"4754-Mirani","4754","Mirani","Mackay","Queensland","QLD",-21.158559,148.862285,"-21.158559,148.862285"
"4754-Mount Martin","4754","Mount Martin","Mackay","Queensland","QLD",-21.113287,148.804212,"-21.113287,148.804212"
"4754-Pinevale","4754","Pinevale","Mackay","Queensland","QLD",-21.309697,148.83206,"-21.309697,148.83206"
"4754-Septimus","4754","Septimus","Mackay","Queensland","QLD",-21.196477,148.743843,"-21.196477,148.743843"
"4756-Finch Hatton","4756","Finch Hatton","Mackay","Queensland","QLD",-21.142455,148.63221,"-21.142455,148.63221"
"4756-Netherdale","4756","Netherdale","Mackay","Queensland","QLD",-21.139939,148.528195,"-21.139939,148.528195"
"4757-Broken River","4757","Broken River","Mackay","Queensland","QLD",-21.167011,148.50552,"-21.167011,148.50552"
"4757-Crediton","4757","Crediton","Mackay","Queensland","QLD",-21.19906,148.539433,"-21.19906,148.539433"
"4757-Dalrymple Heights","4757","Dalrymple Heights","Mackay","Queensland","QLD",-21.076339,148.548074,"-21.076339,148.548074"
"4757-Eungella","4757","Eungella","Mackay","Queensland","QLD",-21.131452,148.493756,"-21.131452,148.493756"
"4757-Eungella Dam","4757","Eungella Dam","Mackay","Queensland","QLD",-21.15401,148.382036,"-21.15401,148.382036"
"4798-Calen","4798","Calen","Mackay","Queensland","QLD",-20.897518,148.771151,"-20.897518,148.771151"
"4798-Mentmore","4798","Mentmore","Mackay","Queensland","QLD",-20.796059,148.77332,"-20.796059,148.77332"
"4798-Pindi Pindi","4798","Pindi Pindi","Mackay","Queensland","QLD",-20.870179,148.732671,"-20.870179,148.732671"
"4798-St Helens Beach","4798","St Helens Beach","Mackay","Queensland","QLD",-20.833906,148.838997,"-20.833906,148.838997"
"4799-Bloomsbury","4799","Bloomsbury","Mackay","Queensland","QLD",-20.705298,148.595763,"-20.705298,148.595763"
"4799-Midge Point","4799","Midge Point","Mackay","Queensland","QLD",-20.648549,148.718015,"-20.648549,148.718015"
"4800-Andromache","4800","Andromache","Mackay","Queensland","QLD",-20.584521,148.420002,"-20.584521,148.420002"
"4800-Brandy Creek","4800","Brandy Creek","Mackay","Queensland","QLD",-20.335471,148.673108,"-20.335471,148.673108"
"4800-Breadalbane","4800","Breadalbane","Mackay","Queensland","QLD",-20.440031,148.59124,"-20.440031,148.59124"
"4800-Cannon Valley","4800","Cannon Valley","Mackay","Queensland","QLD",-20.310512,148.657547,"-20.310512,148.657547"
"4800-Cape Conway","4800","Cape Conway","Mackay","Queensland","QLD",-20.298122,148.746961,"-20.298122,148.746961"
"4800-Cape Gloucester","4800","Cape Gloucester","Mackay","Queensland","QLD",-20.065963,148.453709,"-20.065963,148.453709"
"4800-Conway","4800","Conway","Mackay","Queensland","QLD",-20.426263,148.693516,"-20.426263,148.693516"
"4800-Conway Beach","4800","Conway Beach","Mackay","Queensland","QLD",-20.478781,148.739299,"-20.478781,148.739299"
"4800-Crystal Brook","4800","Crystal Brook","Mackay","Queensland","QLD",-20.347022,148.473951,"-20.347022,148.473951"
"4800-Dingo Beach","4800","Dingo Beach","Mackay","Queensland","QLD",-20.090969,148.49656,"-20.090969,148.49656"
"4800-Dittmer","4800","Dittmer","Mackay","Queensland","QLD",-20.447422,148.404742,"-20.447422,148.404742"
"4800-Foxdale","4800","Foxdale","Mackay","Queensland","QLD",-20.346417,148.509554,"-20.346417,148.509554"
"4800-Glen Isla","4800","Glen Isla","Mackay","Queensland","QLD",-20.408871,148.620049,"-20.408871,148.620049"
"4800-Goorganga Creek","4800","Goorganga Creek","Mackay","Queensland","QLD",-20.499481,148.467442,"-20.499481,148.467442"
"4800-Goorganga Plains","4800","Goorganga Plains","Mackay","Queensland","QLD",-20.484551,148.60349,"-20.484551,148.60349"
"4800-Gregory River","4800","Gregory River","Mackay","Queensland","QLD",-20.279181,148.577529,"-20.279181,148.577529"
"4800-Gunyarra","4800","Gunyarra","Mackay","Queensland","QLD",-20.509561,148.564631,"-20.509561,148.564631"
"4800-Hamilton Plains","4800","Hamilton Plains","Mackay","Queensland","QLD",-20.382341,148.58749,"-20.382341,148.58749"
"4800-Hideaway Bay","4800","Hideaway Bay","Mackay","Queensland","QLD",-20.077138,148.48182,"-20.077138,148.48182"
"4800-Kelsey Creek","4800","Kelsey Creek","Mackay","Queensland","QLD",-20.426221,148.477091,"-20.426221,148.477091"
"4800-Laguna Quays","4800","Laguna Quays","Mackay","Queensland","QLD",-20.654342,148.666658,"-20.654342,148.666658"
"4800-Lake Proserpine","4800","Lake Proserpine","Mackay","Queensland","QLD",-20.404642,148.353762,"-20.404642,148.353762"
"4800-Lethebrook","4800","Lethebrook","Mackay","Queensland","QLD",-20.537287,148.649762,"-20.537287,148.649762"
"4800-Mount Julian","4800","Mount Julian","Mackay","Queensland","QLD",-20.374361,148.620449,"-20.374361,148.620449"
"4800-Mount Marlow","4800","Mount Marlow","Mackay","Queensland","QLD",-20.351211,148.623179,"-20.351211,148.623179"
"4800-Mount Pluto","4800","Mount Pluto","Mackay","Queensland","QLD",-20.330582,148.452721,"-20.330582,148.452721"
"4800-Myrtlevale","4800","Myrtlevale","Mackay","Queensland","QLD",-20.329714,148.555317,"-20.329714,148.555317"
"4800-Palm Grove","4800","Palm Grove","Mackay","Queensland","QLD",-20.40903,148.698328,"-20.40903,148.698328"
"4800-Pauls Pocket","4800","Pauls Pocket","Mackay","Queensland","QLD",-20.490781,148.416642,"-20.490781,148.416642"
"4800-Preston","4800","Preston","Mackay","Queensland","QLD",-20.39773,148.661609,"-20.39773,148.661609"
"4800-Proserpine","4800","Proserpine","Mackay","Queensland","QLD",-20.401636,148.581496,"-20.401636,148.581496"
"4800-Riordanvale","4800","Riordanvale","Mackay","Queensland","QLD",-20.284441,148.643358,"-20.284441,148.643358"
"4800-Silver Creek","4800","Silver Creek","Mackay","Queensland","QLD",-20.477071,148.467712,"-20.477071,148.467712"
"4800-Strathdickie","4800","Strathdickie","Mackay","Queensland","QLD",-20.329371,148.611459,"-20.329371,148.611459"
"4800-Sugarloaf","4800","Sugarloaf","Mackay","Queensland","QLD",-20.313236,148.631605,"-20.313236,148.631605"
"4800-Thoopara","4800","Thoopara","Mackay","Queensland","QLD",-20.551781,148.561031,"-20.551781,148.561031"
"4800-Wilson Beach","4800","Wilson Beach","Mackay","Queensland","QLD",-20.473356,148.725413,"-20.473356,148.725413"
"4801-Hayman Island","4801","Hayman Island","Mackay","Queensland","QLD",-20.049795,148.888223,"-20.049795,148.888223"
"4802-Airlie Beach","4802","Airlie Beach","Mackay","Queensland","QLD",-20.267869,148.716223,"-20.267869,148.716223"
"4802-Cannonvale","4802","Cannonvale","Mackay","Queensland","QLD",-20.277364,148.699214,"-20.277364,148.699214"
"4802-Flametree","4802","Flametree","Mackay","Queensland","QLD",-20.271493,148.749382,"-20.271493,148.749382"
"4802-Jubilee Pocket","4802","Jubilee Pocket","Mackay","Queensland","QLD",-20.280972,148.728773,"-20.280972,148.728773"
"4802-Mandalay","4802","Mandalay","Mackay","Queensland","QLD",-20.281338,148.739261,"-20.281338,148.739261"
"4802-Mount Rooper","4802","Mount Rooper","Mackay","Queensland","QLD",-20.28728,148.778286,"-20.28728,148.778286"
"4802-Shute Harbour","4802","Shute Harbour","Mackay","Queensland","QLD",-20.290522,148.784573,"-20.290522,148.784573"
"4802-Woodwark","4802","Woodwark","Mackay","Queensland","QLD",-20.28799,148.671625,"-20.28799,148.671625"
"4803-Hamilton Island","4803","Hamilton Island","Mackay","Queensland","QLD",-20.354415,148.963683,"-20.354415,148.963683"
"4804-Collinsville","4804","Collinsville","Mackay","Queensland","QLD",-20.553361,147.845464,"-20.553361,147.845464"
"4804-Mount Coolon","4804","Mount Coolon","Mackay","Queensland","QLD",-21.385474,147.341835,"-21.385474,147.341835"
"4804-Mount Wyatt","4804","Mount Wyatt","Mackay","Queensland","QLD",-20.885712,147.261671,"-20.885712,147.261671"
"4804-Newlands","4804","Newlands","Mackay","Queensland","QLD",-21.188521,147.90265,"-21.188521,147.90265"
"4804-Scottville","4804","Scottville","Mackay","Queensland","QLD",-20.567641,147.819401,"-20.567641,147.819401"
"4804-Springlands","4804","Springlands","Mackay","Queensland","QLD",-20.516214,147.673931,"-20.516214,147.673931"
"4805-Binbee","4805","Binbee","Mackay","Queensland","QLD",-20.382548,147.885867,"-20.382548,147.885867"
"4805-Bogie","4805","Bogie","Mackay","Queensland","QLD",-20.269168,147.953205,"-20.269168,147.953205"
"4805-Bowen","4805","Bowen","Mackay","Queensland","QLD",-20.012106,148.246269,"-20.012106,148.246269"
"4805-Brisk Bay","4805","Brisk Bay","Mackay","Queensland","QLD",-20.107751,148.293464,"-20.107751,148.293464"
"4805-Delta","4805","Delta","Mackay","Queensland","QLD",-20.011049,148.191834,"-20.011049,148.191834"
"4805-Gumlu","4805","Gumlu","Mackay","Queensland","QLD",-19.878504,147.686785,"-19.878504,147.686785"
"4805-Guthalungra","4805","Guthalungra","Mackay","Queensland","QLD",-19.923932,147.843218,"-19.923932,147.843218"
"4805-Merinda","4805","Merinda","Mackay","Queensland","QLD",-20.015068,148.163237,"-20.015068,148.163237"
"4805-Queens Beach","4805","Queens Beach","Mackay","Queensland","QLD",-19.976284,148.22874,"-19.976284,148.22874"
"4621-Biggenden","4621","Biggenden","Bundaberg","Queensland","QLD",-25.510983,152.045629,"-25.510983,152.045629"
"4621-Boompa","4621","Boompa","Bundaberg","Queensland","QLD",-25.589377,152.183411,"-25.589377,152.183411"
"4621-Coalstoun Lakes","4621","Coalstoun Lakes","Bundaberg","Queensland","QLD",-25.612337,151.890691,"-25.612337,151.890691"
"4621-Coringa","4621","Coringa","Bundaberg","Queensland","QLD",-25.363847,151.987878,"-25.363847,151.987878"
"4621-Dallarnil","4621","Dallarnil","Bundaberg","Queensland","QLD",-25.385169,152.045475,"-25.385169,152.045475"
"4621-Degilbo","4621","Degilbo","Bundaberg","Queensland","QLD",-25.48157,152.00204,"-25.48157,152.00204"
"4621-Didcot","4621","Didcot","Bundaberg","Queensland","QLD",-25.4745,151.864122,"-25.4745,151.864122"
"4621-Golden Fleece","4621","Golden Fleece","Bundaberg","Queensland","QLD",-25.340399,152.11023,"-25.340399,152.11023"
